CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
962,BNS,331,1,2
963,BNS,103,1,1
964,BNS,303,1,1
965,BNS,85,1,1
966,BNS,316,1,1
967,BNS,316,1,1
968,BNS,115,1,1
969,BNS,318,1,1
969,IT,66C,1,2
969,IT,66D,1,3
970,BNS,318,1,1
970,IT,66C,1,2
970,IT,66D,1,3
971,BNS,74,1,1
972,BNS,303,1,1
973,BNS,115,1,1
974,BNS,191,1,1
975,BNS,109,1,1
976,BNS,309,1,1
977,BNS,304,1,1
978,BNS,303,1,1
979,BNS,305,1,1
979,BNS,331,1,2
980,BNS,303,1,1
981,BNS,303,1,1
982,BNS,103,1,1
983,BNS,318,1,1
984,BNS,303,1,1
985,BNS,74,1,1
986,BNS,305,1,1
986,BNS,331,1,2
987,BNS,74,1,1
988,BNS,303,1,1
989,BNS,318,1,1
989,IT,66C,1,2
989,IT,66D,1,3
990,BNS,318,1,1
990,IT,66C,1,2
990,IT,66D,1,3
991,BNS,304,1,1
992,BNS,309,1,1
993,BNS,303,1,1
994,BNS,115,1,1
995,BNS,309,1,1
996,BNS,109,1,1
997,BNS,303,1,1
998,BNS,191,1,1
999,BNS,115,1,1
1000,BNS,303,1,1
1001,BNS,318,1,1
1001,IT,66C,1,2
1001,IT,66D,1,3
1002,BNS,115,1,1
1003,BNS,303,1,1
1004,BNS,318,1,1
1005,BNS,117,1,1
1006,BNS,303,1,1
1007,BNS,115,1,1
1008,BNS,109,1,1
1009,BNS,191,1,1
1010,BNS,318,1,1
1010,IT,66C,1,2
1010,IT,66D,1,3
1011,BNS,115,1,1
1012,BNS,318,1,1
1013,BNS,303,1,1
1014,BNS,109,1,1
1015,BNS,318,1,1
1015,IT,66C,1,2
1015,IT,66D,1,3
1016,BNS,316,1,1
1017,BNS,309,1,1
1018,BNS,316,1,1
1019,BNS,115,1,1
1020,BNS,303,1,1
1021,BNS,318,1,1
1022,BNS,309,1,1
1023,BNS,318,1,1
1023,IT,66C,1,2
1023,IT,66D,1,3
1024,BNS,117,1,1
1025,BNS,305,1,1
1025,BNS,331,1,2
1026,BNS,309,1,1
1027,BNS,316,1,1
1028,BNS,303,1,1
1029,BNS,303,1,1
1030,BNS,303,1,1
1031,BNS,303,1,1
1032,BNS,309,1,1
1033,BNS,303,1,1
1034,BNS,117,1,1
1035,BNS,115,1,1
1036,BNS,318,1,1
1037,BNS,305,1,1
1037,BNS,331,1,2
1038,BNS,74,1,1
1039,BNS,303,1,1
1040,BNS,85,1,1
1041,BNS,103,1,1
1042,BNS,115,1,1
1043,BNS,303,1,1
1044,BNS,318,1,1
1045,BNS,305,1,1
1045,BNS,331,1,2
1046,BNS,316,1,1
1047,BNS,318,1,1
1048,BNS,74,1,1
1049,BNS,303,1,1
1050,BNS,115,1,1
1051,BNS,303,1,1
1052,BNS,85,1,1
1053,BNS,318,1,1
1054,BNS,304,1,1
1055,BNS,316,1,1
1056,BNS,115,1,1
1057,BNS,303,1,1
1058,BNS,74,1,1
1059,BNS,117,1,1
1060,BNS,309,1,1
1061,BNS,303,1,1
1062,BNS,115,1,1
1063,BNS,303,1,1
1064,BNS,305,1,1
1064,BNS,331,1,2
1065,BNS,309,1,1
1066,BNS,316,1,1
1067,BNS,303,1,1
1068,BNS,318,1,1
1068,IT,66C,1,2
1068,IT,66D,1,3
1069,BNS,318,1,1
1070,BNS,305,1,1
1070,BNS,331,1,2
1071,BNS,316,1,1
1072,BNS,304,1,1
1073,BNS,304,1,1
1074,BNS,318,1,1
1075,BNS,303,1,1
1076,BNS,303,1,1
1077,BNS,85,1,1
1078,BNS,303,1,1
1079,BNS,304,1,1
1080,BNS,303,1,1
1081,BNS,74,1,1
1082,BNS,316,1,1
1083,BNS,303,1,1
1084,BNS,303,1,1
1085,BNS,305,1,1
1085,BNS,331,1,2
1086,BNS,85,1,1
1087,BNS,309,1,1
1088,BNS,305,1,1
1088,BNS,331,1,2
1089,BNS,115,1,1
1090,BNS,318,1,1
1091,BNS,304,1,1
1092,BNS,304,1,1
1093,BNS,318,1,1
1093,IT,66C,1,2
1093,IT,66D,1,3
1094,BNS,304,1,1
1095,BNS,318,1,1
1095,IT,66C,1,2
1095,IT,66D,1,3
1096,BNS,318,1,1
1096,IT,66C,1,2
1096,IT,66D,1,3
1097,BNS,303,1,1
1098,BNS,117,1,1
1099,BNS,305,1,1
1099,BNS,331,1,2
1100,BNS,316,1,1
1101,BNS,191,1,1
1102,BNS,316,1,1
1103,BNS,117,1,1
1104,BNS,303,1,1
1105,BNS,303,1,1
1106,BNS,115,1,1
1107,BNS,303,1,1
1108,BNS,303,1,1
1109,IT,66C,1,1
1110,BNS,303,1,1
1111,BNS,304,1,1
1112,BNS,117,1,1
1113,BNS,115,1,1
1114,BNS,303,1,1
1115,BNS,303,1,1
1116,BNS,303,1,1
1117,BNS,74,1,1
1118,IT,66C,1,1
1119,BNS,318,1,1
1119,IT,66C,1,2
1119,IT,66D,1,3
1120,BNS,303,1,1
1121,BNS,316,1,1
1122,BNS,303,1,1
1123,BNS,318,1,1
1123,IT,66C,1,2
1123,IT,66D,1,3
1124,BNS,115,1,1
1125,BNS,115,1,1
1126,BNS,318,1,1
1126,IT,66C,1,2
1126,IT,66D,1,3
1127,BNS,304,1,1
1128,BNS,115,1,1
1129,BNS,304,1,1
1130,BNS,191,1,1
1131,BNS,303,1,1
1132,BNS,303,1,1
1133,BNS,303,1,1
1134,BNS,309,1,1
1135,BNS,304,1,1
1136,BNS,309,1,1
1137,BNS,318,1,1
1138,BNS,85,1,1
1139,BNS,318,1,1
1139,IT,66C,1,2
1139,IT,66D,1,3
1140,IT,66C,1,1
1141,BNS,303,1,1
1142,BNS,303,1,1
1143,BNS,316,1,1
1144,BNS,303,1,1
1145,BNS,303,1,1
1146,BNS,303,1,1
1147,BNS,303,1,1
1148,BNS,304,1,1
1149,BNS,316,1,1
1150,BNS,303,1,1
1151,BNS,303,1,1
1152,BNS,85,1,1
1153,BNS,103,1,1
1154,BNS,303,1,1
1155,BNS,303,1,1
1156,BNS,115,1,1
1157,BNS,304,1,1
1158,BNS,304,1,1
1159,BNS,305,1,1
1159,BNS,331,1,2
1160,IT,66C,1,1
1161,BNS,303,1,1
1162,BNS,303,1,1
1163,BNS,189,1,1
1164,BNS,318,1,1
1165,IT,66C,1,1
1166,BNS,304,1,1
1167,BNS,318,1,1
1167,IT,66C,1,2
1167,IT,66D,1,3
1168,BNS,309,1,1
1169,BNS,309,1,1
1170,BNS,316,1,1
1171,BNS,305,1,1
1171,BNS,331,1,2
1172,BNS,318,1,1
1173,BNS,303,1,1
1174,BNS,74,1,1
1175,BNS,309,1,1
1176,BNS,303,1,1
1177,BNS,305,1,1
1177,BNS,331,1,2
1178,BNS,304,1,1
1179,BNS,318,1,1
1180,BNS,109,1,1
1181,BNS,318,1,1
1181,IT,66C,1,2
1181,IT,66D,1,3
1182,BNS,303,1,1
1183,BNS,318,1,1
1184,BNS,305,1,1
1184,BNS,331,1,2
1185,BNS,318,1,1
1185,IT,66C,1,2
1185,IT,66D,1,3
1186,BNS,303,1,1
1187,BNS,85,1,1
1188,BNS,309,1,1
1189,BNS,304,1,1
1190,BNS,191,1,1
1191,BNS,191,1,1
1192,BNS,117,1,1
1193,BNS,305,1,1
1193,BNS,331,1,2
1194,BNS,303,1,1
1195,BNS,303,1,1
1196,BNS,115,1,1
1197,BNS,85,1,1
1198,BNS,191,1,1
1199,BNS,316,1,1
1200,BNS,318,1,1
1200,IT,66C,1,2
1200,IT,66D,1,3
1201,BNS,191,1,1
1202,BNS,309,1,1
1203,BNS,191,1,1
1204,BNS,303,1,1
1205,BNS,318,1,1
1206,BNS,305,1,1
1206,BNS,331,1,2
1207,BNS,304,1,1
1208,BNS,115,1,1
1209,BNS,303,1,1
1210,BNS,305,1,1
1210,BNS,331,1,2
1211,BNS,115,1,1
1212,BNS,303,1,1
1213,BNS,189,1,1
1214,BNS,303,1,1
1215,BNS,303,1,1
1216,BNS,304,1,1
1217,BNS,303,1,1
1218,BNS,303,1,1
1219,BNS,303,1,1
1220,BNS,303,1,1
1221,BNS,304,1,1
1222,BNS,303,1,1
1223,BNS,318,1,1
1223,IT,66C,1,2
1223,IT,66D,1,3
1224,BNS,316,1,1
1225,BNS,318,1,1
1225,IT,66C,1,2
1225,IT,66D,1,3
1226,BNS,303,1,1
1227,BNS,305,1,1
1227,BNS,331,1,2
1228,BNS,305,1,1
1228,BNS,331,1,2
1229,BNS,303,1,1
1230,BNS,303,1,1
1231,BNS,115,1,1
1232,BNS,318,1,1
1233,IT,66C,1,1
1234,BNS,304,1,1
1235,BNS,316,1,1
1236,BNS,318,1,1
1237,BNS,305,1,1
1237,BNS,331,1,2
1238,BNS,303,1,1
1239,BNS,318,1,1
1240,BNS,318,1,1
1241,BNS,318,1,1
1242,BNS,303,1,1
1243,BNS,85,1,1
1244,BNS,115,1,1
1245,BNS,309,1,1
1246,BNS,109,1,1
1247,BNS,303,1,1
1248,BNS,305,1,1
1248,BNS,331,1,2
1249,BNS,303,1,1
1250,BNS,303,1,1
1251,BNS,191,1,1
1252,BNS,318,1,1
1253,BNS,303,1,1
1254,BNS,85,1,1
1255,BNS,115,1,1
1256,BNS,304,1,1
1257,BNS,303,1,1
1258,BNS,74,1,1
1259,BNS,85,1,1
1260,BNS,74,1,1
1261,BNS,303,1,1
1262,BNS,115,1,1
1263,BNS,304,1,1
1264,BNS,115,1,1
1265,BNS,303,1,1
1266,BNS,303,1,1
1267,BNS,303,1,1
1268,BNS,304,1,1
1269,BNS,103,1,1
1270,BNS,318,1,1
1270,IT,66C,1,2
1270,IT,66D,1,3
1271,BNS,303,1,1
1272,BNS,318,1,1
1272,IT,66C,1,2
1272,IT,66D,1,3
1273,BNS,305,1,1
1273,BNS,331,1,2
1274,BNS,109,1,1
1275,BNS,74,1,1
1276,BNS,303,1,1
1277,BNS,303,1,1
1278,BNS,305,1,1
1278,BNS,331,1,2
1279,BNS,109,1,1
1280,BNS,303,1,1
1281,BNS,304,1,1
1282,BNS,304,1,1
1283,BNS,318,1,1
1283,IT,66C,1,2
1283,IT,66D,1,3
1284,BNS,305,1,1
1284,BNS,331,1,2
1285,BNS,115,1,1
1286,BNS,309,1,1
1287,BNS,318,1,1
1287,IT,66C,1,2
1287,IT,66D,1,3
1288,BNS,318,1,1
1288,IT,66C,1,2
1288,IT,66D,1,3
1289,BNS,305,1,1
1289,BNS,331,1,2
1290,BNS,117,1,1
1291,BNS,318,1,1
1292,BNS,303,1,1
1293,BNS,303,1,1
1294,BNS,189,1,1
1295,BNS,117,1,1
1296,BNS,115,1,1
1297,BNS,117,1,1
1298,BNS,115,1,1
1299,BNS,303,1,1
1300,BNS,318,1,1
1301,BNS,303,1,1
1302,BNS,318,1,1
1303,BNS,303,1,1
1304,BNS,305,1,1
1304,BNS,331,1,2
1305,BNS,305,1,1
1305,BNS,331,1,2
1306,BNS,115,1,1
1307,BNS,74,1,1
1308,BNS,305,1,1
1308,BNS,331,1,2
1309,BNS,117,1,1
1310,BNS,318,1,1
1310,IT,66C,1,2
1310,IT,66D,1,3
1311,BNS,304,1,1
1312,BNS,318,1,1
1313,BNS,305,1,1
1313,BNS,331,1,2
1314,BNS,304,1,1
1315,BNS,85,1,1
1316,BNS,115,1,1
1317,BNS,318,1,1
1318,BNS,117,1,1
1319,BNS,304,1,1
1320,BNS,109,1,1
1321,BNS,305,1,1
1321,BNS,331,1,2
1322,BNS,318,1,1
1323,BNS,303,1,1
1324,BNS,305,1,1
1324,BNS,331,1,2
1325,BNS,115,1,1
1326,BNS,304,1,1
1327,BNS,109,1,1
1328,BNS,109,1,1
1329,BNS,117,1,1
1330,BNS,303,1,1
1331,BNS,303,1,1
1332,BNS,304,1,1
1333,BNS,303,1,1
1334,BNS,303,1,1
1335,BNS,318,1,1
1335,IT,66C,1,2
1335,IT,66D,1,3
1336,BNS,318,1,1
1337,BNS,303,1,1
1338,BNS,115,1,1
1339,BNS,303,1,1
1340,BNS,309,1,1
1341,BNS,304,1,1
1342,BNS,318,1,1
1342,IT,66C,1,2
1342,IT,66D,1,3
1343,BNS,189,1,1
1344,BNS,115,1,1
1345,BNS,303,1,1
1346,BNS,318,1,1
1347,IT,66C,1,1
1348,BNS,309,1,1
1349,BNS,303,1,1
1350,BNS,303,1,1
1351,IT,66C,1,1
1352,BNS,117,1,1
1353,BNS,117,1,1
1354,BNS,74,1,1
1355,BNS,303,1,1
1356,BNS,85,1,1
1357,BNS,303,1,1
1358,BNS,305,1,1
1358,BNS,331,1,2
1359,BNS,304,1,1
1360,BNS,303,1,1
1361,BNS,115,1,1
1362,BNS,189,1,1
1363,BNS,303,1,1
1364,BNS,318,1,1
1365,BNS,103,1,1
1366,BNS,304,1,1
1367,BNS,309,1,1
1368,BNS,117,1,1
1369,BNS,303,1,1
1370,BNS,189,1,1
1371,BNS,316,1,1
1372,BNS,303,1,1
1373,BNS,74,1,1
1374,BNS,303,1,1
1375,BNS,303,1,1
1376,BNS,115,1,1
1377,BNS,191,1,1
1378,BNS,85,1,1
1379,BNS,189,1,1
1380,BNS,303,1,1
1381,BNS,304,1,1
1382,BNS,115,1,1
1383,BNS,305,1,1
1383,BNS,331,1,2
1384,BNS,318,1,1
1384,IT,66C,1,2
1384,IT,66D,1,3
1385,IT,66C,1,1
1386,BNS,85,1,1
1387,BNS,303,1,1
1388,BNS,304,1,1
1389,BNS,318,1,1
1389,IT,66C,1,2
1389,IT,66D,1,3
1390,BNS,117,1,1
1391,BNS,318,1,1
1392,BNS,303,1,1
1393,BNS,115,1,1
1394,BNS,318,1,1
1395,BNS,303,1,1
1396,BNS,117,1,1
1397,IT,66C,1,1
1398,BNS,305,1,1
1398,BNS,331,1,2
1399,BNS,303,1,1
1400,BNS,318,1,1
1401,BNS,304,1,1
1402,BNS,85,1,1
1403,BNS,117,1,1
1404,BNS,318,1,1
1404,IT,66C,1,2
1404,IT,66D,1,3
1405,BNS,115,1,1
1406,IT,66C,1,1
1407,BNS,318,1,1
1408,BNS,303,1,1
1409,BNS,85,1,1
1410,BNS,115,1,1
1411,BNS,309,1,1
1412,BNS,309,1,1
1413,BNS,191,1,1
1414,BNS,191,1,1
1415,BNS,318,1,1
1415,IT,66C,1,2
1415,IT,66D,1,3
1416,BNS,305,1,1
1416,BNS,331,1,2
1417,BNS,318,1,1
1417,IT,66C,1,2
1417,IT,66D,1,3
1418,BNS,117,1,1
1419,BNS,305,1,1
1419,BNS,331,1,2
1420,BNS,305,1,1
1420,BNS,331,1,2
1421,BNS,303,1,1
1422,BNS,117,1,1
1423,BNS,305,1,1
1423,BNS,331,1,2
1424,BNS,303,1,1
1425,BNS,115,1,1
1426,BNS,189,1,1
1427,BNS,109,1,1
1428,BNS,103,1,1
1429,BNS,303,1,1
1430,BNS,303,1,1
1431,BNS,303,1,1
1432,BNS,318,1,1
1432,IT,66C,1,2
1432,IT,66D,1,3
1433,BNS,85,1,1
1434,BNS,304,1,1
1435,BNS,109,1,1
1436,BNS,303,1,1
1437,BNS,305,1,1
1437,BNS,331,1,2
1438,BNS,303,1,1
1439,BNS,191,1,1
1440,BNS,304,1,1
1441,BNS,305,1,1
1441,BNS,331,1,2
1442,BNS,189,1,1
1443,BNS,117,1,1
1444,BNS,115,1,1
1445,BNS,318,1,1
1445,IT,66C,1,2
1445,IT,66D,1,3
1446,BNS,318,1,1
1446,IT,66C,1,2
1446,IT,66D,1,3
1447,BNS,117,1,1
1448,BNS,74,1,1
1449,BNS,191,1,1
1450,BNS,318,1,1
1450,IT,66C,1,2
1450,IT,66D,1,3
1451,BNS,304,1,1
1452,BNS,303,1,1
1453,BNS,318,1,1
1453,IT,66C,1,2
1453,IT,66D,1,3
1454,BNS,318,1,1
1455,BNS,303,1,1
1456,BNS,305,1,1
1456,BNS,331,1,2
1457,BNS,115,1,1
1458,BNS,191,1,1
1459,BNS,74,1,1
1460,BNS,318,1,1
1461,BNS,74,1,1
1462,BNS,305,1,1
1462,BNS,331,1,2
1463,BNS,303,1,1
1464,BNS,115,1,1
1465,BNS,318,1,1
1466,BNS,103,1,1
1467,BNS,303,1,1
1468,BNS,115,1,1
1469,BNS,318,1,1
1470,BNS,304,1,1
1471,BNS,305,1,1
1471,BNS,331,1,2
1472,BNS,189,1,1
1473,BNS,303,1,1
1474,BNS,191,1,1
1475,BNS,103,1,1
1476,BNS,304,1,1
1477,BNS,303,1,1
1478,BNS,85,1,1
1479,BNS,303,1,1
1480,BNS,303,1,1
1481,BNS,115,1,1
1482,BNS,303,1,1
1483,BNS,303,1,1
1484,BNS,115,1,1
1485,BNS,305,1,1
1485,BNS,331,1,2
1486,BNS,309,1,1
1487,BNS,318,1,1
1488,BNS,304,1,1
1489,BNS,303,1,1
1490,BNS,115,1,1
1491,BNS,318,1,1
1492,IT,66C,1,1
1493,BNS,318,1,1
1494,IT,66C,1,1
1495,IT,66C,1,1
1496,BNS,103,1,1
1497,BNS,303,1,1
1498,BNS,115,1,1
1499,BNS,74,1,1
1500,BNS,309,1,1
1501,BNS,191,1,1
1502,BNS,303,1,1
1503,BNS,303,1,1
1504,BNS,303,1,1
1505,IT,66C,1,1
1506,BNS,303,1,1
1507,BNS,189,1,1
1508,BNS,303,1,1
1509,BNS,305,1,1
1509,BNS,331,1,2
1510,BNS,318,1,1
1510,IT,66C,1,2
1510,IT,66D,1,3
1511,BNS,309,1,1
1512,BNS,304,1,1
1513,BNS,304,1,1
1514,BNS,74,1,1
1515,BNS,318,1,1
1516,BNS,117,1,1
1517,BNS,304,1,1
1518,BNS,318,1,1
1519,BNS,304,1,1
1520,BNS,303,1,1
1521,BNS,318,1,1
1522,BNS,115,1,1
1523,BNS,303,1,1
1524,BNS,318,1,1
1524,IT,66C,1,2
1524,IT,66D,1,3
1525,BNS,305,1,1
1525,BNS,331,1,2
1526,BNS,303,1,1
1527,BNS,115,1,1
1528,BNS,109,1,1
1529,BNS,117,1,1
1530,BNS,303,1,1
1531,BNS,316,1,1
1532,BNS,191,1,1
1533,BNS,309,1,1
1534,BNS,115,1,1
1535,BNS,318,1,1
1536,BNS,305,1,1
1536,BNS,331,1,2
1537,BNS,303,1,1
1538,BNS,117,1,1
1539,BNS,115,1,1
1540,BNS,117,1,1
1541,BNS,318,1,1
1542,BNS,303,1,1
1543,BNS,303,1,1
1544,BNS,85,1,1
1545,BNS,318,1,1
1545,IT,66C,1,2
1545,IT,66D,1,3
1546,BNS,304,1,1
1547,BNS,303,1,1
1548,BNS,305,1,1
1548,BNS,331,1,2
1549,BNS,303,1,1
1550,BNS,318,1,1
1551,BNS,318,1,1
1552,BNS,303,1,1
1553,BNS,115,1,1
1554,BNS,303,1,1
1555,BNS,303,1,1
1556,BNS,303,1,1
1557,BNS,318,1,1
1558,BNS,305,1,1
1558,BNS,331,1,2
1559,BNS,74,1,1
1560,BNS,303,1,1
1561,BNS,303,1,1
1562,BNS,303,1,1
1563,BNS,109,1,1
1564,BNS,304,1,1
1565,BNS,117,1,1
1566,BNS,303,1,1
1567,BNS,115,1,1
1568,BNS,318,1,1
1568,IT,66C,1,2
1568,IT,66D,1,3
1569,BNS,318,1,1
1569,IT,66C,1,2
1569,IT,66D,1,3
1570,IT,66C,1,1
1571,BNS,117,1,1
1572,BNS,85,1,1
1573,BNS,303,1,1
1574,BNS,117,1,1
1575,BNS,318,1,1
1576,BNS,318,1,1
1577,BNS,115,1,1
1578,BNS,117,1,1
1579,BNS,303,1,1
1580,BNS,303,1,1
1581,BNS,117,1,1
1582,BNS,85,1,1
1583,BNS,304,1,1
1584,BNS,305,1,1
1584,BNS,331,1,2
1585,BNS,115,1,1
1586,BNS,303,1,1
1587,BNS,303,1,1
1588,BNS,303,1,1
1589,BNS,303,1,1
1590,BNS,103,1,1
1591,BNS,303,1,1
1592,BNS,303,1,1
1593,BNS,316,1,1
1594,BNS,117,1,1
1595,BNS,318,1,1
1595,IT,66C,1,2
1595,IT,66D,1,3
1596,BNS,303,1,1
1597,BNS,309,1,1
1598,BNS,318,1,1
1599,BNS,303,1,1
1600,BNS,309,1,1
1601,BNS,303,1,1
1602,BNS,309,1,1
1603,BNS,303,1,1
1604,BNS,303,1,1
1605,BNS,74,1,1
1606,BNS,304,1,1
1607,BNS,303,1,1
1608,BNS,303,1,1
1609,BNS,305,1,1
1609,BNS,331,1,2
1610,BNS,303,1,1
1611,BNS,85,1,1
1612,BNS,115,1,1
1613,BNS,303,1,1
1614,IT,66C,1,1
1615,BNS,191,1,1
1616,BNS,103,1,1
1617,BNS,303,1,1
1618,BNS,309,1,1
1619,BNS,305,1,1
1619,BNS,331,1,2
1620,BNS,305,1,1
1620,BNS,331,1,2
1621,BNS,303,1,1
1622,BNS,191,1,1
1623,BNS,115,1,1
1624,BNS,191,1,1
1625,BNS,303,1,1
1626,BNS,303,1,1
1627,BNS,303,1,1
1628,BNS,304,1,1
1629,BNS,303,1,1
1630,BNS,318,1,1
1630,IT,66C,1,2
1630,IT,66D,1,3
1631,BNS,303,1,1
1632,BNS,85,1,1
1633,IT,66C,1,1
1634,BNS,85,1,1
1635,BNS,318,1,1
1636,BNS,303,1,1
1637,BNS,303,1,1
1638,BNS,117,1,1
1639,BNS,309,1,1
1640,BNS,189,1,1
1641,IT,66C,1,1
1642,BNS,303,1,1
1643,BNS,316,1,1
1644,BNS,191,1,1
1645,BNS,115,1,1
1646,BNS,305,1,1
1646,BNS,331,1,2
1647,BNS,304,1,1
1648,BNS,303,1,1
1649,BNS,304,1,1
1650,BNS,303,1,1
1651,BNS,303,1,1
1652,BNS,309,1,1
1653,BNS,303,1,1
1654,BNS,303,1,1
1655,BNS,74,1,1
1656,BNS,303,1,1
1657,BNS,303,1,1
1658,BNS,318,1,1
1658,IT,66C,1,2
1658,IT,66D,1,3
1659,BNS,115,1,1
1660,IT,66C,1,1
1661,BNS,85,1,1
1662,BNS,304,1,1
1663,BNS,304,1,1
1664,BNS,85,1,1
1665,BNS,303,1,1
1666,BNS,303,1,1
1667,BNS,189,1,1
1668,BNS,85,1,1
1669,BNS,318,1,1
1669,IT,66C,1,2
1669,IT,66D,1,3
1670,BNS,304,1,1
1671,BNS,305,1,1
1671,BNS,331,1,2
1672,BNS,303,1,1
1673,BNS,304,1,1
1674,BNS,303,1,1
1675,BNS,318,1,1
1676,BNS,318,1,1
1677,BNS,303,1,1
1678,BNS,191,1,1
1679,BNS,318,1,1
1680,BNS,109,1,1
1681,BNS,318,1,1
1681,IT,66C,1,2
1681,IT,66D,1,3
1682,BNS,318,1,1
1683,BNS,109,1,1
1684,IT,66C,1,1
1685,BNS,191,1,1
1686,BNS,115,1,1
1687,BNS,303,1,1
1688,BNS,189,1,1
1689,BNS,117,1,1
1690,BNS,103,1,1
1691,BNS,318,1,1
1691,IT,66C,1,2
1691,IT,66D,1,3
1692,BNS,109,1,1
1693,BNS,318,1,1
1694,BNS,115,1,1
1695,BNS,115,1,1
1696,BNS,316,1,1
1697,BNS,191,1,1
1698,BNS,303,1,1
1699,BNS,318,1,1
1700,BNS,318,1,1
1701,BNS,316,1,1
1702,BNS,305,1,1
1702,BNS,331,1,2
1703,BNS,85,1,1
1704,BNS,305,1,1
1704,BNS,331,1,2
1705,BNS,115,1,1
1706,BNS,303,1,1
1707,BNS,304,1,1
1708,BNS,304,1,1
1709,BNS,305,1,1
1709,BNS,331,1,2
1710,BNS,318,1,1
1711,BNS,303,1,1
1712,BNS,74,1,1
1713,BNS,305,1,1
1713,BNS,331,1,2
1714,BNS,117,1,1
1715,BNS,316,1,1
1716,BNS,115,1,1
1717,BNS,305,1,1
1717,BNS,331,1,2
1718,BNS,303,1,1
1719,BNS,303,1,1
1720,BNS,85,1,1
1721,BNS,303,1,1
1722,BNS,304,1,1
1723,BNS,303,1,1
1724,BNS,318,1,1
1725,BNS,303,1,1
1726,BNS,304,1,1
1727,BNS,303,1,1
1728,BNS,103,1,1
1729,BNS,303,1,1
1730,BNS,303,1,1
1731,BNS,303,1,1
1732,BNS,303,1,1
1733,BNS,305,1,1
1733,BNS,331,1,2
1734,BNS,318,1,1
1734,IT,66C,1,2
1734,IT,66D,1,3
1735,BNS,303,1,1
1736,BNS,318,1,1
1736,IT,66C,1,2
1736,IT,66D,1,3
1737,BNS,304,1,1
1738,BNS,115,1,1
1739,BNS,305,1,1
1739,BNS,331,1,2
1740,BNS,303,1,1
1741,BNS,304,1,1
1742,BNS,303,1,1
1743,BNS,303,1,1
1744,BNS,115,1,1
1745,BNS,303,1,1
1746,BNS,303,1,1
1747,BNS,309,1,1
1748,BNS,316,1,1
1749,BNS,115,1,1
1750,BNS,303,1,1
1751,BNS,304,1,1
1752,BNS,115,1,1
1753,BNS,117,1,1
1754,BNS,303,1,1
1755,BNS,305,1,1
1755,BNS,331,1,2
1756,BNS,117,1,1
1757,BNS,303,1,1
1758,BNS,117,1,1
1759,BNS,103,1,1
1760,BNS,318,1,1
1760,IT,66C,1,2
1760,IT,66D,1,3
1761,BNS,318,1,1
1761,IT,66C,1,2
1761,IT,66D,1,3
1762,BNS,318,1,1
1763,BNS,303,1,1
1764,BNS,304,1,1
1765,BNS,318,1,1
1766,BNS,117,1,1
1767,BNS,303,1,1
1768,BNS,305,1,1
1768,BNS,331,1,2
1769,BNS,303,1,1
1770,BNS,85,1,1
1771,BNS,303,1,1
1772,BNS,303,1,1
1773,IT,66C,1,1
1774,BNS,303,1,1
1775,BNS,305,1,1
1775,BNS,331,1,2
1776,BNS,309,1,1
1777,BNS,303,1,1
1778,BNS,318,1,1
1779,BNS,309,1,1
1780,BNS,189,1,1
1781,BNS,305,1,1
1781,BNS,331,1,2
1782,BNS,318,1,1
1783,BNS,318,1,1
1784,BNS,305,1,1
1784,BNS,331,1,2
1785,BNS,318,1,1
1785,IT,66C,1,2
1785,IT,66D,1,3
1786,BNS,303,1,1
1787,BNS,318,1,1
1788,BNS,303,1,1
1789,BNS,316,1,1
1790,BNS,318,1,1
1790,IT,66C,1,2
1790,IT,66D,1,3
1791,BNS,303,1,1
1792,BNS,303,1,1
1793,BNS,318,1,1
1794,BNS,115,1,1
1795,BNS,316,1,1
1796,BNS,318,1,1
1796,IT,66C,1,2
1796,IT,66D,1,3
1797,BNS,303,1,1
1798,BNS,318,1,1
1798,IT,66C,1,2
1798,IT,66D,1,3
1799,BNS,303,1,1
1800,BNS,85,1,1
1801,BNS,115,1,1
1802,BNS,304,1,1
1803,BNS,303,1,1
1804,BNS,85,1,1
1805,BNS,117,1,1
1806,BNS,304,1,1
1807,BNS,304,1,1
1808,BNS,103,1,1
1809,BNS,115,1,1
1810,BNS,191,1,1
1811,BNS,318,1,1
1811,IT,66C,1,2
1811,IT,66D,1,3
1812,BNS,115,1,1
1813,BNS,191,1,1
1814,BNS,303,1,1
1815,BNS,318,1,1
1816,BNS,309,1,1
1817,BNS,303,1,1
1818,BNS,318,1,1
1819,BNS,305,1,1
1819,BNS,331,1,2
1820,BNS,303,1,1
1821,BNS,115,1,1
1822,BNS,103,1,1
1823,BNS,117,1,1
1824,BNS,303,1,1
1825,BNS,74,1,1
1826,BNS,318,1,1
1826,IT,66C,1,2
1826,IT,66D,1,3
1827,BNS,115,1,1
1828,BNS,303,1,1
1829,BNS,115,1,1
1830,BNS,115,1,1
1831,BNS,318,1,1
1832,BNS,303,1,1
1833,BNS,303,1,1
1834,BNS,109,1,1
1835,BNS,305,1,1
1835,BNS,331,1,2
1836,BNS,117,1,1
1837,BNS,303,1,1
1838,BNS,115,1,1
1839,BNS,115,1,1
1840,BNS,303,1,1
1841,BNS,309,1,1
1842,BNS,117,1,1
1843,BNS,117,1,1
1844,BNS,318,1,1
1845,BNS,303,1,1
1846,BNS,115,1,1
1847,BNS,318,1,1
1847,IT,66C,1,2
