CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
7837,BNS,191,1,1
7838,BNS,304,1,1
7839,BNS,303,1,1
7840,BNS,318,1,1
7840,IT,66C,1,2
7840,IT,66D,1,3
7841,BNS,117,1,1
7842,BNS,303,1,1
7843,BNS,318,1,1
7843,IT,66C,1,2
7843,IT,66D,1,3
7844,BNS,115,1,1
7845,BNS,318,1,1
7846,BNS,304,1,1
7847,BNS,191,1,1
7848,BNS,303,1,1
7849,BNS,318,1,1
7849,IT,66C,1,2
7849,IT,66D,1,3
7850,BNS,74,1,1
7851,BNS,303,1,1
7852,BNS,117,1,1
7853,BNS,303,1,1
7854,BNS,115,1,1
7855,BNS,117,1,1
7856,BNS,305,1,1
7856,BNS,331,1,2
7857,BNS,115,1,1
7858,BNS,85,1,1
7859,BNS,303,1,1
7860,BNS,117,1,1
7861,BNS,305,1,1
7861,BNS,331,1,2
7862,BNS,304,1,1
7863,BNS,318,1,1
7863,IT,66C,1,2
7863,IT,66D,1,3
7864,BNS,303,1,1
7865,BNS,318,1,1
7865,IT,66C,1,2
7865,IT,66D,1,3
7866,BNS,304,1,1
7867,BNS,309,1,1
7868,BNS,318,1,1
7869,BNS,304,1,1
7870,BNS,309,1,1
7871,BNS,304,1,1
7872,BNS,117,1,1
7873,BNS,103,1,1
7874,BNS,318,1,1
7875,BNS,305,1,1
7875,BNS,331,1,2
7876,BNS,304,1,1
7877,BNS,318,1,1
7878,BNS,304,1,1
7879,BNS,303,1,1
7880,BNS,85,1,1
7881,BNS,318,1,1
7882,BNS,303,1,1
7883,BNS,303,1,1
7884,BNS,115,1,1
7885,BNS,304,1,1
7886,BNS,303,1,1
7887,BNS,303,1,1
7888,BNS,117,1,1
7889,BNS,304,1,1
7890,BNS,103,1,1
7891,BNS,303,1,1
7892,BNS,115,1,1
7893,BNS,191,1,1
7894,BNS,103,1,1
7895,BNS,316,1,1
7896,BNS,115,1,1
7897,BNS,115,1,1
7898,BNS,305,1,1
7898,BNS,331,1,2
7899,BNS,303,1,1
7900,BNS,305,1,1
7900,BNS,331,1,2
7901,BNS,303,1,1
7902,BNS,115,1,1
7903,BNS,115,1,1
7904,BNS,303,1,1
7905,BNS,309,1,1
7906,BNS,303,1,1
7907,BNS,303,1,1
7908,BNS,115,1,1
7909,BNS,304,1,1
7910,BNS,115,1,1
7911,BNS,305,1,1
7911,BNS,331,1,2
7912,BNS,115,1,1
7913,BNS,303,1,1
7914,BNS,109,1,1
7915,BNS,303,1,1
7916,BNS,303,1,1
7917,BNS,109,1,1
7918,BNS,117,1,1
7919,BNS,303,1,1
7920,BNS,304,1,1
7921,BNS,109,1,1
7922,BNS,303,1,1
7923,BNS,117,1,1
7924,BNS,115,1,1
7925,BNS,115,1,1
7926,BNS,115,1,1
7927,BNS,303,1,1
7928,BNS,303,1,1
7929,BNS,191,1,1
7930,BNS,303,1,1
7931,BNS,305,1,1
7931,BNS,331,1,2
7932,BNS,318,1,1
7932,IT,66C,1,2
7932,IT,66D,1,3
7933,BNS,303,1,1
7934,BNS,304,1,1
7935,BNS,318,1,1
7936,BNS,304,1,1
7937,BNS,103,1,1
7938,BNS,305,1,1
7938,BNS,331,1,2
7939,BNS,191,1,1
7940,BNS,85,1,1
7941,BNS,109,1,1
7942,BNS,117,1,1
7943,BNS,305,1,1
7943,BNS,331,1,2
7944,BNS,191,1,1
7945,BNS,303,1,1
7946,BNS,74,1,1
7947,BNS,303,1,1
7948,BNS,318,1,1
7948,IT,66C,1,2
7948,IT,66D,1,3
7949,BNS,304,1,1
7950,BNS,115,1,1
7951,BNS,191,1,1
7952,BNS,304,1,1
7953,BNS,303,1,1
7954,BNS,85,1,1
7955,BNS,318,1,1
7955,IT,66C,1,2
7955,IT,66D,1,3
7956,IT,66C,1,1
7957,BNS,303,1,1
7958,BNS,304,1,1
7959,BNS,189,1,1
7960,BNS,304,1,1
7961,BNS,303,1,1
7962,BNS,85,1,1
7963,BNS,305,1,1
7963,BNS,331,1,2
7964,BNS,191,1,1
7965,BNS,74,1,1
7966,BNS,303,1,1
7967,BNS,74,1,1
7968,BNS,318,1,1
7969,BNS,318,1,1
7970,BNS,303,1,1
7971,BNS,303,1,1
7972,BNS,303,1,1
7973,BNS,305,1,1
7973,BNS,331,1,2
7974,BNS,318,1,1
7974,IT,66C,1,2
7974,IT,66D,1,3
7975,BNS,318,1,1
7976,BNS,318,1,1
7977,BNS,303,1,1
7978,BNS,318,1,1
7979,BNS,303,1,1
7980,BNS,74,1,1
7981,BNS,303,1,1
7982,BNS,85,1,1
7983,BNS,115,1,1
7984,BNS,115,1,1
7985,BNS,303,1,1
7986,BNS,303,1,1
7987,BNS,305,1,1
7987,BNS,331,1,2
7988,BNS,74,1,1
7989,BNS,303,1,1
7990,BNS,115,1,1
7991,BNS,304,1,1
7992,BNS,305,1,1
7992,BNS,331,1,2
7993,BNS,316,1,1
7994,BNS,309,1,1
7995,BNS,305,1,1
7995,BNS,331,1,2
7996,BNS,303,1,1
7997,BNS,305,1,1
7997,BNS,331,1,2
7998,BNS,115,1,1
7999,BNS,305,1,1
7999,BNS,331,1,2
8000,BNS,303,1,1
8001,BNS,304,1,1
8002,BNS,74,1,1
8003,BNS,303,1,1
8004,BNS,115,1,1
8005,BNS,117,1,1
8006,BNS,304,1,1
8007,BNS,85,1,1
8008,BNS,303,1,1
8009,BNS,305,1,1
8009,BNS,331,1,2
8010,BNS,103,1,1
8011,BNS,303,1,1
8012,BNS,318,1,1
8013,BNS,303,1,1
8014,BNS,303,1,1
8015,BNS,109,1,1
8016,BNS,318,1,1
8017,BNS,303,1,1
8018,BNS,305,1,1
8018,BNS,331,1,2
8019,BNS,305,1,1
8019,BNS,331,1,2
8020,BNS,309,1,1
8021,BNS,304,1,1
8022,BNS,305,1,1
8022,BNS,331,1,2
8023,BNS,303,1,1
8024,BNS,316,1,1
8025,BNS,303,1,1
8026,BNS,305,1,1
8026,BNS,331,1,2
8027,BNS,304,1,1
8028,BNS,305,1,1
8028,BNS,331,1,2
8029,BNS,305,1,1
8029,BNS,331,1,2
8030,BNS,318,1,1
8031,BNS,316,1,1
8032,BNS,316,1,1
8033,BNS,309,1,1
8034,BNS,303,1,1
8035,BNS,318,1,1
8036,BNS,318,1,1
8037,BNS,115,1,1
8038,BNS,318,1,1
8039,BNS,303,1,1
8040,BNS,305,1,1
8040,BNS,331,1,2
8041,BNS,303,1,1
8042,BNS,318,1,1
8043,BNS,318,1,1
8044,BNS,318,1,1
8045,BNS,303,1,1
8046,BNS,303,1,1
8047,BNS,85,1,1
8048,BNS,303,1,1
8049,BNS,316,1,1
8050,BNS,303,1,1
8051,BNS,304,1,1
8052,BNS,189,1,1
8053,BNS,191,1,1
8054,BNS,115,1,1
8055,BNS,304,1,1
8056,BNS,115,1,1
8057,BNS,303,1,1
8058,BNS,303,1,1
8059,BNS,117,1,1
8060,BNS,318,1,1
8060,IT,66C,1,2
8060,IT,66D,1,3
8061,BNS,303,1,1
8062,BNS,117,1,1
8063,BNS,303,1,1
8064,BNS,304,1,1
8065,BNS,303,1,1
8066,BNS,303,1,1
8067,BNS,303,1,1
8068,BNS,303,1,1
8069,BNS,115,1,1
8070,BNS,85,1,1
8071,BNS,303,1,1
8072,BNS,74,1,1
8073,BNS,318,1,1
8074,BNS,318,1,1
8074,IT,66C,1,2
8074,IT,66D,1,3
8075,BNS,304,1,1
8076,BNS,117,1,1
8077,BNS,115,1,1
8078,BNS,305,1,1
8078,BNS,331,1,2
8079,BNS,115,1,1
8080,BNS,303,1,1
8081,BNS,305,1,1
8081,BNS,331,1,2
8082,BNS,304,1,1
8083,BNS,318,1,1
8084,BNS,74,1,1
8085,BNS,304,1,1
8086,BNS,117,1,1
8087,BNS,303,1,1
8088,BNS,191,1,1
8089,BNS,305,1,1
8089,BNS,331,1,2
8090,BNS,109,1,1
8091,BNS,303,1,1
8092,BNS,117,1,1
8093,BNS,303,1,1
8094,BNS,303,1,1
8095,BNS,309,1,1
8096,BNS,303,1,1
8097,BNS,303,1,1
8098,BNS,303,1,1
8099,BNS,303,1,1
8100,BNS,109,1,1
8101,BNS,318,1,1
8102,BNS,305,1,1
8102,BNS,331,1,2
8103,BNS,318,1,1
8104,BNS,303,1,1
8105,BNS,191,1,1
8106,BNS,318,1,1
8107,BNS,305,1,1
8107,BNS,331,1,2
8108,BNS,303,1,1
8109,BNS,303,1,1
8110,BNS,115,1,1
8111,BNS,303,1,1
8112,BNS,191,1,1
8113,BNS,303,1,1
8114,BNS,117,1,1
8115,BNS,303,1,1
8116,BNS,303,1,1
8117,BNS,304,1,1
8118,BNS,318,1,1
8118,IT,66C,1,2
8118,IT,66D,1,3
8119,BNS,303,1,1
8120,BNS,74,1,1
8121,IT,66C,1,1
8122,BNS,309,1,1
8123,BNS,303,1,1
8124,BNS,117,1,1
8125,IT,66C,1,1
8126,BNS,303,1,1
8127,BNS,309,1,1
8128,BNS,115,1,1
8129,BNS,85,1,1
8130,BNS,303,1,1
8131,BNS,318,1,1
8131,IT,66C,1,2
8131,IT,66D,1,3
8132,BNS,318,1,1
8133,BNS,303,1,1
8134,BNS,85,1,1
8135,BNS,305,1,1
8135,BNS,331,1,2
8136,BNS,303,1,1
8137,BNS,303,1,1
8138,BNS,85,1,1
8139,BNS,304,1,1
8140,BNS,303,1,1
8141,BNS,303,1,1
8142,BNS,115,1,1
8143,BNS,304,1,1
8144,BNS,115,1,1
8145,BNS,303,1,1
8146,BNS,318,1,1
8147,BNS,305,1,1
8147,BNS,331,1,2
8148,BNS,318,1,1
8148,IT,66C,1,2
8148,IT,66D,1,3
8149,BNS,309,1,1
8150,BNS,117,1,1
8151,BNS,303,1,1
8152,BNS,318,1,1
8152,IT,66C,1,2
8152,IT,66D,1,3
8153,BNS,115,1,1
8154,BNS,316,1,1
8155,BNS,74,1,1
8156,IT,66C,1,1
8157,BNS,318,1,1
8157,IT,66C,1,2
8157,IT,66D,1,3
8158,BNS,85,1,1
8159,BNS,318,1,1
8159,IT,66C,1,2
8159,IT,66D,1,3
8160,BNS,316,1,1
8161,BNS,318,1,1
8162,BNS,85,1,1
8163,BNS,318,1,1
8164,BNS,309,1,1
8165,BNS,305,1,1
8165,BNS,331,1,2
8166,BNS,117,1,1
8167,BNS,316,1,1
8168,BNS,303,1,1
8169,BNS,305,1,1
8169,BNS,331,1,2
8170,BNS,303,1,1
8171,BNS,303,1,1
8172,BNS,303,1,1
8173,BNS,303,1,1
8174,BNS,303,1,1
8175,BNS,85,1,1
8176,BNS,303,1,1
8177,BNS,318,1,1
8177,IT,66C,1,2
8177,IT,66D,1,3
8178,BNS,303,1,1
8179,BNS,304,1,1
8180,BNS,303,1,1
8181,BNS,303,1,1
8182,BNS,103,1,1
8183,BNS,303,1,1
8184,BNS,303,1,1
8185,BNS,115,1,1
8186,BNS,115,1,1
8187,BNS,316,1,1
8188,BNS,117,1,1
8189,BNS,303,1,1
8190,BNS,115,1,1
8191,BNS,117,1,1
8192,BNS,85,1,1
8193,BNS,303,1,1
8194,BNS,305,1,1
8194,BNS,331,1,2
8195,BNS,85,1,1
8196,BNS,303,1,1
8197,BNS,303,1,1
8198,BNS,318,1,1
8198,IT,66C,1,2
8198,IT,66D,1,3
8199,BNS,303,1,1
8200,BNS,318,1,1
8201,BNS,115,1,1
8202,BNS,303,1,1
8203,IT,66C,1,1
8204,BNS,191,1,1
8205,IT,66C,1,1
8206,BNS,316,1,1
8207,BNS,303,1,1
8208,BNS,74,1,1
8209,BNS,115,1,1
8210,BNS,115,1,1
8211,BNS,318,1,1
8211,IT,66C,1,2
8211,IT,66D,1,3
8212,BNS,316,1,1
8213,BNS,85,1,1
8214,BNS,303,1,1
8215,IT,66C,1,1
8216,BNS,304,1,1
8217,BNS,303,1,1
8218,BNS,189,1,1
8219,BNS,303,1,1
8220,IT,66C,1,1
8221,IT,66C,1,1
8222,BNS,303,1,1
8223,BNS,304,1,1
8224,BNS,303,1,1
8225,BNS,303,1,1
8226,BNS,303,1,1
8227,BNS,303,1,1
8228,BNS,318,1,1
8229,BNS,303,1,1
8230,BNS,117,1,1
8231,BNS,305,1,1
8231,BNS,331,1,2
8232,BNS,318,1,1
8232,IT,66C,1,2
8232,IT,66D,1,3
8233,BNS,303,1,1
8234,BNS,303,1,1
8235,BNS,115,1,1
8236,BNS,305,1,1
8236,BNS,331,1,2
8237,BNS,305,1,1
8237,BNS,331,1,2
8238,BNS,303,1,1
8239,BNS,316,1,1
8240,BNS,304,1,1
8241,BNS,191,1,1
8242,BNS,309,1,1
8243,BNS,309,1,1
8244,BNS,115,1,1
8245,BNS,303,1,1
8246,BNS,303,1,1
8247,BNS,117,1,1
8248,BNS,303,1,1
8249,BNS,303,1,1
8250,BNS,303,1,1
8251,BNS,303,1,1
8252,BNS,303,1,1
8253,IT,66C,1,1
8254,IT,66C,1,1
8255,BNS,115,1,1
8256,BNS,305,1,1
8256,BNS,331,1,2
8257,BNS,85,1,1
8258,BNS,305,1,1
8258,BNS,331,1,2
8259,BNS,303,1,1
8260,BNS,303,1,1
8261,BNS,303,1,1
8262,BNS,191,1,1
8263,BNS,318,1,1
8264,BNS,303,1,1
8265,BNS,115,1,1
8266,BNS,303,1,1
8267,BNS,318,1,1
8268,BNS,305,1,1
8268,BNS,331,1,2
8269,BNS,305,1,1
8269,BNS,331,1,2
8270,BNS,303,1,1
8271,BNS,109,1,1
8272,BNS,115,1,1
8273,BNS,115,1,1
8274,BNS,303,1,1
8275,IT,66C,1,1
8276,BNS,303,1,1
8277,BNS,85,1,1
8278,BNS,304,1,1
8279,BNS,117,1,1
8280,BNS,303,1,1
8281,BNS,318,1,1
8282,BNS,191,1,1
8283,BNS,74,1,1
8284,BNS,318,1,1
8285,BNS,316,1,1
8286,BNS,318,1,1
8287,IT,66C,1,1
8288,BNS,303,1,1
8289,BNS,318,1,1
8290,BNS,305,1,1
8290,BNS,331,1,2
8291,BNS,318,1,1
8291,IT,66C,1,2
8291,IT,66D,1,3
8292,BNS,318,1,1
8293,BNS,309,1,1
8294,BNS,303,1,1
8295,BNS,303,1,1
8296,IT,66C,1,1
8297,BNS,115,1,1
8298,BNS,318,1,1
8298,IT,66C,1,2
8298,IT,66D,1,3
8299,BNS,318,1,1
8300,BNS,305,1,1
8300,BNS,331,1,2
8301,BNS,303,1,1
8302,BNS,191,1,1
8303,BNS,303,1,1
8304,BNS,189,1,1
8305,BNS,303,1,1
8306,BNS,115,1,1
8307,BNS,303,1,1
8308,BNS,303,1,1
8309,BNS,303,1,1
8310,BNS,117,1,1
8311,BNS,304,1,1
8312,IT,66C,1,1
8313,BNS,305,1,1
8313,BNS,331,1,2
8314,BNS,189,1,1
8315,BNS,303,1,1
8316,BNS,115,1,1
8317,BNS,85,1,1
8318,BNS,303,1,1
8319,BNS,303,1,1
8320,BNS,304,1,1
8321,BNS,74,1,1
8322,BNS,318,1,1
8323,BNS,115,1,1
8324,BNS,304,1,1
8325,BNS,109,1,1
8326,BNS,115,1,1
8327,BNS,191,1,1
8328,BNS,303,1,1
8329,BNS,85,1,1
8330,BNS,85,1,1
8331,BNS,115,1,1
8332,BNS,303,1,1
8333,BNS,303,1,1
8334,BNS,303,1,1
8335,BNS,318,1,1
8336,BNS,303,1,1
8337,IT,66C,1,1
8338,BNS,303,1,1
8339,BNS,305,1,1
8339,BNS,331,1,2
8340,BNS,85,1,1
8341,BNS,304,1,1
8342,IT,66C,1,1
8343,BNS,303,1,1
8344,BNS,303,1,1
8345,BNS,303,1,1
8346,IT,66C,1,1
8347,BNS,303,1,1
8348,BNS,318,1,1
8349,BNS,318,1,1
8350,BNS,318,1,1
8351,BNS,318,1,1
8351,IT,66C,1,2
8351,IT,66D,1,3
8352,BNS,318,1,1
8353,BNS,305,1,1
8353,BNS,331,1,2
8354,BNS,304,1,1
8355,BNS,303,1,1
8356,BNS,74,1,1
8357,BNS,117,1,1
8358,BNS,309,1,1
8359,BNS,303,1,1
8360,BNS,304,1,1
8361,BNS,115,1,1
8362,BNS,74,1,1
8363,IT,66C,1,1
8364,BNS,318,1,1
8364,IT,66C,1,2
8364,IT,66D,1,3
8365,BNS,305,1,1
8365,BNS,331,1,2
8366,BNS,318,1,1
8366,IT,66C,1,2
8366,IT,66D,1,3
8367,IT,66C,1,1
8368,BNS,305,1,1
8368,BNS,331,1,2
8369,BNS,189,1,1
8370,BNS,318,1,1
8370,IT,66C,1,2
8370,IT,66D,1,3
8371,BNS,74,1,1
8372,BNS,85,1,1
8373,BNS,303,1,1
8374,BNS,115,1,1
8375,BNS,303,1,1
8376,BNS,305,1,1
8376,BNS,331,1,2
8377,BNS,117,1,1
8378,BNS,303,1,1
8379,BNS,304,1,1
8380,BNS,309,1,1
8381,BNS,318,1,1
8382,BNS,305,1,1
8382,BNS,331,1,2
8383,BNS,115,1,1
8384,BNS,303,1,1
8385,BNS,117,1,1
8386,BNS,316,1,1
8387,BNS,318,1,1
8387,IT,66C,1,2
8387,IT,66D,1,3
8388,BNS,115,1,1
8389,BNS,318,1,1
8389,IT,66C,1,2
8389,IT,66D,1,3
8390,BNS,318,1,1
8391,BNS,303,1,1
8392,BNS,303,1,1
8393,BNS,115,1,1
8394,BNS,303,1,1
8395,BNS,303,1,1
8396,BNS,304,1,1
8397,BNS,303,1,1
8398,BNS,74,1,1
8399,BNS,74,1,1
8400,BNS,115,1,1
8401,BNS,117,1,1
8402,BNS,303,1,1
8403,BNS,117,1,1
8404,BNS,318,1,1
8404,IT,66C,1,2
8404,IT,66D,1,3
8405,BNS,305,1,1
8405,BNS,331,1,2
8406,BNS,103,1,1
8407,IT,66C,1,1
8408,BNS,85,1,1
8409,BNS,304,1,1
8410,BNS,303,1,1
8411,BNS,318,1,1
8412,BNS,303,1,1
8413,BNS,303,1,1
8414,BNS,318,1,1
8414,IT,66C,1,2
8414,IT,66D,1,3
8415,BNS,303,1,1
8416,BNS,318,1,1
8417,BNS,305,1,1
8417,BNS,331,1,2
8418,BNS,303,1,1
8419,BNS,303,1,1
8420,BNS,318,1,1
8421,BNS,304,1,1
8422,BNS,115,1,1
8423,BNS,318,1,1
8424,BNS,318,1,1
8424,IT,66C,1,2
8424,IT,66D,1,3
8425,BNS,303,1,1
8426,BNS,305,1,1
8426,BNS,331,1,2
8427,BNS,115,1,1
8428,BNS,305,1,1
8428,BNS,331,1,2
8429,BNS,304,1,1
8430,BNS,303,1,1
8431,BNS,115,1,1
8432,BNS,303,1,1
8433,BNS,309,1,1
8434,BNS,303,1,1
8435,BNS,303,1,1
8436,BNS,303,1,1
8437,BNS,304,1,1
8438,BNS,303,1,1
8439,BNS,303,1,1
8440,BNS,318,1,1
8441,BNS,305,1,1
8441,BNS,331,1,2
8442,BNS,115,1,1
8443,BNS,303,1,1
8444,BNS,305,1,1
8444,BNS,331,1,2
8445,BNS,303,1,1
8446,BNS,303,1,1
8447,BNS,318,1,1
8447,IT,66C,1,2
8447,IT,66D,1,3
8448,BNS,318,1,1
8449,BNS,304,1,1
8450,BNS,189,1,1
8451,BNS,85,1,1
8452,BNS,304,1,1
8453,BNS,303,1,1
8454,BNS,85,1,1
8455,BNS,117,1,1
8456,BNS,117,1,1
8457,BNS,103,1,1
8458,BNS,303,1,1
8459,BNS,318,1,1
8460,BNS,115,1,1
8461,BNS,303,1,1
8462,BNS,318,1,1
8462,IT,66C,1,2
8462,IT,66D,1,3
8463,BNS,318,1,1
8464,BNS,318,1,1
8464,IT,66C,1,2
8464,IT,66D,1,3
8465,BNS,318,1,1
8466,BNS,109,1,1
8467,BNS,318,1,1
8467,IT,66C,1,2
8467,IT,66D,1,3
8468,BNS,318,1,1
8469,BNS,318,1,1
8470,BNS,303,1,1
8471,BNS,303,1,1
8472,BNS,305,1,1
8472,BNS,331,1,2
8473,BNS,303,1,1
8474,BNS,304,1,1
8475,BNS,305,1,1
8475,BNS,331,1,2
8476,BNS,303,1,1
8477,BNS,115,1,1
8478,BNS,304,1,1
8479,BNS,305,1,1
8479,BNS,331,1,2
8480,BNS,316,1,1
8481,BNS,117,1,1
8482,BNS,117,1,1
8483,BNS,109,1,1
8484,BNS,117,1,1
8485,BNS,303,1,1
8486,BNS,318,1,1
8487,BNS,303,1,1
8488,BNS,318,1,1
8489,BNS,115,1,1
8490,BNS,303,1,1
8491,BNS,303,1,1
8492,BNS,305,1,1
8492,BNS,331,1,2
8493,BNS,318,1,1
8494,BNS,305,1,1
8494,BNS,331,1,2
8495,BNS,85,1,1
8496,BNS,303,1,1
8497,BNS,303,1,1
8498,BNS,109,1,1
8499,BNS,318,1,1
8499,IT,66C,1,2
8499,IT,66D,1,3
8500,BNS,304,1,1
8501,BNS,303,1,1
8502,BNS,115,1,1
8503,BNS,303,1,1
8504,BNS,117,1,1
8505,BNS,309,1,1
8506,BNS,318,1,1
8507,BNS,191,1,1
8508,IT,66C,1,1
8509,BNS,303,1,1
8510,BNS,303,1,1
8511,BNS,303,1,1
8512,BNS,305,1,1
8512,BNS,331,1,2
8513,BNS,303,1,1
8514,BNS,303,1,1
8515,BNS,303,1,1
8516,BNS,117,1,1
8517,BNS,304,1,1
8518,BNS,117,1,1
8519,BNS,115,1,1
8520,BNS,316,1,1
8521,BNS,85,1,1
8522,BNS,115,1,1
8523,BNS,115,1,1
8524,BNS,305,1,1
8524,BNS,331,1,2
8525,BNS,115,1,1
8526,BNS,309,1,1
8527,BNS,318,1,1
8528,BNS,115,1,1
8529,BNS,303,1,1
8530,BNS,117,1,1
8531,BNS,303,1,1
8532,BNS,117,1,1
8533,BNS,117,1,1
8534,BNS,189,1,1
8535,BNS,318,1,1
8536,BNS,115,1,1
8537,BNS,303,1,1
8538,BNS,318,1,1
8539,BNS,117,1,1
8540,BNS,303,1,1
8541,BNS,303,1,1
8542,BNS,109,1,1
8543,BNS,303,1,1
8544,BNS,316,1,1
8545,IT,66C,1,1
8546,BNS,318,1,1
8547,BNS,115,1,1
8548,BNS,305,1,1
8548,BNS,331,1,2
8549,BNS,191,1,1
8550,BNS,74,1,1
8551,BNS,191,1,1
8552,BNS,304,1,1
8553,BNS,318,1,1
8553,IT,66C,1,2
8553,IT,66D,1,3
8554,BNS,109,1,1
8555,BNS,303,1,1
8556,BNS,303,1,1
8557,BNS,115,1,1
8558,BNS,115,1,1
8559,BNS,318,1,1
8560,BNS,305,1,1
8560,BNS,331,1,2
8561,BNS,303,1,1
8562,BNS,303,1,1
8563,BNS,303,1,1
8564,BNS,85,1,1
8565,BNS,304,1,1
8566,BNS,316,1,1
8567,BNS,117,1,1
8568,BNS,189,1,1
8569,BNS,303,1,1
8570,BNS,305,1,1
8570,BNS,331,1,2
8571,BNS,191,1,1
8572,BNS,303,1,1
8573,BNS,109,1,1
8574,BNS,318,1,1
8575,BNS,318,1,1
8575,IT,66C,1,2
8575,IT,66D,1,3
8576,BNS,303,1,1
8577,BNS,305,1,1
8577,BNS,331,1,2
8578,BNS,303,1,1
8579,BNS,303,1,1
8580,BNS,115,1,1
8581,BNS,305,1,1
8581,BNS,331,1,2
8582,BNS,318,1,1
8582,IT,66C,1,2
8582,IT,66D,1,3
8583,BNS,318,1,1
8583,IT,66C,1,2
8583,IT,66D,1,3
8584,BNS,303,1,1
8585,BNS,191,1,1
8586,BNS,85,1,1
8587,BNS,303,1,1
8588,BNS,115,1,1
8589,BNS,304,1,1
8590,BNS,305,1,1
8590,BNS,331,1,2
8591,BNS,115,1,1
8592,BNS,305,1,1
8592,BNS,331,1,2
8593,BNS,115,1,1
8594,BNS,303,1,1
8595,BNS,303,1,1
8596,BNS,305,1,1
8596,BNS,331,1,2
8597,BNS,191,1,1
8598,BNS,303,1,1
8599,BNS,305,1,1
8599,BNS,331,1,2
8600,BNS,304,1,1
8601,BNS,304,1,1
8602,BNS,304,1,1
8603,BNS,305,1,1
8603,BNS,331,1,2
8604,BNS,117,1,1
8605,BNS,303,1,1
8606,BNS,318,1,1
8607,BNS,318,1,1
8608,BNS,85,1,1
8609,BNS,115,1,1
8610,BNS,303,1,1
8611,BNS,74,1,1
8612,BNS,115,1,1
8613,BNS,85,1,1
8614,BNS,304,1,1
8615,BNS,318,1,1
8616,BNS,309,1,1
8617,BNS,303,1,1
8618,BNS,303,1,1
8619,BNS,304,1,1
8620,BNS,305,1,1
8620,BNS,331,1,2
8621,BNS,115,1,1
8622,BNS,85,1,1
8623,BNS,303,1,1
8624,BNS,309,1,1
8625,BNS,85,1,1
8626,BNS,318,1,1
8626,IT,66C,1,2
8626,IT,66D,1,3
8627,BNS,115,1,1
8628,BNS,303,1,1
8629,BNS,74,1,1
8630,BNS,304,1,1
8631,BNS,74,1,1
8632,BNS,303,1,1
8633,BNS,309,1,1
8634,BNS,109,1,1
8635,BNS,318,1,1
8635,IT,66C,1,2
8635,IT,66D,1,3
8636,BNS,303,1,1
8637,BNS,305,1,1
8637,BNS,331,1,2
8638,BNS,117,1,1
8639,BNS,115,1,1
8640,BNS,115,1,1
8641,BNS,117,1,1
8642,BNS,189,1,1
8643,BNS,305,1,1
8643,BNS,331,1,2
8644,BNS,304,1,1
8645,BNS,318,1,1
8645,IT,66C,1,2
8645,IT,66D,1,3
8646,IT,66C,1,1
8647,BNS,303,1,1
8648,BNS,303,1,1
8649,BNS,309,1,1
8650,BNS,74,1,1
8651,BNS,117,1,1
8652,BNS,303,1,1
8653,BNS,303,1,1
8654,BNS,305,1,1
8654,BNS,331,1,2
8655,BNS,85,1,1
8656,BNS,115,1,1
8657,BNS,305,1,1
8657,BNS,331,1,2
8658,BNS,189,1,1
8659,BNS,109,1,1
8660,BNS,85,1,1
8661,BNS,303,1,1
8662,BNS,85,1,1
8663,BNS,117,1,1
8664,BNS,115,1,1
8665,BNS,318,1,1
8665,IT,66C,1,2
8665,IT,66D,1,3
8666,BNS,189,1,1
8667,BNS,304,1,1
8668,BNS,303,1,1
8669,BNS,115,1,1
8670,BNS,303,1,1
8671,BNS,316,1,1
8672,BNS,318,1,1
8673,BNS,303,1,1
8674,BNS,318,1,1
8675,BNS,115,1,1
8676,BNS,117,1,1
8677,BNS,117,1,1
8678,BNS,309,1,1
8679,BNS,115,1,1
8680,BNS,103,1,1
8681,BNS,117,1,1
8682,BNS,304,1,1
8683,BNS,303,1,1
8684,BNS,303,1,1
8685,BNS,318,1,1
8685,IT,66C,1,2
8685,IT,66D,1,3
8686,BNS,115,1,1
8687,BNS,303,1,1
8688,BNS,318,1,1
8689,BNS,117,1,1
8690,BNS,318,1,1
8690,IT,66C,1,2
8690,IT,66D,1,3
8691,BNS,303,1,1
8692,BNS,316,1,1
8693,BNS,304,1,1
8694,BNS,115,1,1
8695,BNS,318,1,1
8696,BNS,303,1,1
8697,BNS,304,1,1
8698,BNS,109,1,1
8699,BNS,85,1,1
8700,BNS,303,1,1
8701,BNS,305,1,1
8701,BNS,331,1,2
8702,BNS,318,1,1
8703,BNS,318,1,1
8704,BNS,309,1,1
8705,BNS,309,1,1
8706,BNS,318,1,1
8707,BNS,305,1,1
8707,BNS,331,1,2
8708,BNS,115,1,1
8709,BNS,303,1,1
8710,BNS,318,1,1
8711,BNS,85,1,1
8712,BNS,303,1,1
8713,BNS,117,1,1
8714,BNS,85,1,1
8715,BNS,115,1,1
8716,BNS,115,1,1
8717,BNS,115,1,1
8718,BNS,189,1,1
8719,IT,66C,1,1
8720,BNS,303,1,1
8721,BNS,303,1,1
8722,BNS,318,1,1
8723,BNS,318,1,1
8724,BNS,303,1,1
8725,BNS,109,1,1
8726,BNS,303,1,1
8727,BNS,303,1,1
8728,BNS,303,1,1
8729,BNS,318,1,1
8729,IT,66C,1,2
8729,IT,66D,1,3
8730,BNS,115,1,1
8731,BNS,318,1,1
8731,IT,66C,1,2
8731,IT,66D,1,3
8732,BNS,318,1,1
