ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
458,974,1,2023-06-24,29,1,12,1047,1,1136,1,0
459,975,1,2022-08-27,29,1,10,1031,1,1138,1,0
460,976,1,2023-05-03,29,1,10,1033,1,1139,1,0
461,981,1,2023-10-10,29,6,19,1102,6,1143,1,0
462,982,1,2025-04-30,29,1,9,1024,1,1145,1,0
463,983,1,2021-04-15,29,1,12,1047,1,1146,1,0
464,986,2,2021-05-24,29,3,16,1082,3,1148,1,0
465,987,1,2025-02-19,29,1,9,1023,1,1149,1,0
466,988,1,2021-10-19,29,2,14,1059,2,1150,1,0
467,989,1,2022-11-05,29,8,21,1119,8,1151,1,0
468,992,1,2022-01-16,29,1,10,1032,1,1154,1,0
469,996,1,2021-05-14,29,1,11,1041,1,1159,1,0
470,1006,1,2022-01-19,29,1,7,1010,1,1171,1,0
471,1007,1,2024-12-17,29,1,6,1006,1,1172,1,0
472,1008,1,2025-12-29,29,7,20,1107,7,1173,1,0
473,1009,1,2022-06-28,29,3,15,1070,3,1175,1,0
474,1010,1,2025-06-23,29,1,6,1005,1,1176,1,0
475,1011,1,2024-09-12,29,1,6,1001,1,1177,1,0
476,1016,1,2025-04-16,29,1,7,1009,1,1183,1,0
477,1017,1,2023-04-29,29,6,19,1103,6,1185,1,0
478,1019,1,2026-09-10,29,1,8,1017,1,1188,1,0
479,1024,1,2024-10-03,29,2,14,1059,2,1192,1,0
480,1027,1,2021-11-13,29,1,12,1046,1,1195,1,0
481,1030,1,2022-05-18,29,1,12,1049,1,1198,1,0
482,1034,2,2024-08-20,29,1,11,1042,1,1205,1,0
483,1036,2,2024-11-14,29,1,12,1046,1,1208,1,0
484,1037,1,2026-08-03,29,1,7,1011,1,1210,1,0
485,1038,2,2021-05-09,29,1,7,1011,1,1211,1,0
486,1040,1,2024-11-07,29,2,13,1056,2,1215,1,0
487,1041,2,2026-08-18,29,1,11,1043,1,1217,1,0
488,1042,2,2021-03-18,29,1,12,1048,1,1218,1,0
489,1043,1,2021-11-04,29,5,18,1098,5,1219,1,0
490,1044,1,2024-05-10,29,2,14,1065,2,1220,1,0
491,1045,2,2023-11-02,29,3,16,1078,3,1223,1,0
492,1046,1,2026-05-31,29,1,7,1011,1,1225,1,0
493,1047,2,2024-07-05,29,1,9,1025,1,1228,1,0
494,1048,2,2021-05-09,29,2,13,1057,2,1230,1,0
495,1050,1,2024-09-16,29,8,21,1117,8,1231,1,0
496,1052,1,2024-06-06,29,1,7,1013,1,1232,1,0
497,1054,1,2023-06-25,29,1,6,1001,1,1234,1,0
498,1055,1,2026-05-23,29,1,6,1002,1,1236,1,0
499,1056,1,2025-03-09,29,1,11,1044,1,1237,1,0
500,1057,1,2025-08-24,29,1,10,1029,1,1238,1,0
501,1058,1,2024-07-21,29,1,6,1004,1,1239,1,0
502,1060,1,2026-03-06,29,2,14,1060,2,1241,1,0
503,1061,1,2023-09-23,29,2,13,1055,2,1243,1,0
504,1062,1,2022-02-10,29,1,10,1033,1,1245,1,0
505,1063,1,2026-10-09,29,7,20,1110,7,1247,1,0
506,1065,2,2025-06-04,29,1,12,1050,1,1248,1,0
507,1066,1,2022-06-11,29,8,21,1117,8,1249,1,0
508,1068,1,2023-09-12,29,1,6,1003,1,1252,1,0
509,1069,1,2022-01-20,29,3,15,1068,3,1253,1,0
510,1070,2,2023-11-27,29,8,21,1117,8,1254,1,0
511,1071,2,2024-10-22,29,6,19,1104,6,1255,1,0
512,1072,1,2024-03-06,29,3,15,1066,3,1256,1,0
513,1073,1,2023-12-13,29,4,17,1087,4,1259,1,0
514,1078,1,2024-03-08,29,2,14,1062,2,1265,1,0
515,1079,1,2022-03-10,29,1,7,1011,1,1267,1,0
516,1082,1,2021-02-07,29,2,14,1060,2,1270,1,0
517,1085,1,2025-01-31,29,6,19,1101,6,1271,1,0
518,1086,1,2021-10-13,29,7,20,1113,7,1272,1,0
519,1089,1,2026-05-15,29,6,19,1100,6,1275,1,0
520,1090,1,2025-04-20,29,8,21,1114,8,1276,1,0
521,1091,1,2024-10-29,29,3,16,1075,3,1277,1,0
522,1092,1,2022-12-27,29,8,21,1114,8,1279,1,0
523,1094,1,2025-06-03,29,2,14,1062,2,1280,1,0
524,1096,1,2022-09-23,29,1,8,1019,1,1282,1,0
525,1101,1,2023-10-30,29,6,19,1099,6,1288,1,0
526,1103,1,2022-06-18,29,6,19,1099,6,1290,1,0
527,1104,1,2023-05-18,29,1,6,1006,1,1291,1,0
528,1106,1,2026-12-12,29,2,14,1059,2,1293,1,0
529,1111,1,2024-12-06,29,1,6,1003,1,1295,1,0
530,1112,1,2024-08-23,29,4,17,1087,4,1297,1,0
531,1117,1,2026-02-22,29,7,20,1111,7,1305,1,0
532,1124,1,2022-01-01,29,1,6,1001,1,1310,1,0
533,1125,1,2025-10-05,29,6,19,1104,6,1311,1,0
534,1127,1,2026-04-05,29,1,9,1022,1,1312,1,0
535,1128,1,2023-11-25,29,1,10,1029,1,1313,1,0
536,1129,1,2023-11-23,29,3,15,1067,3,1314,1,0
537,1130,1,2025-12-06,29,1,8,1016,1,1315,1,0
538,1135,1,2025-07-19,29,1,10,1030,1,1319,1,0
539,1136,1,2024-03-08,29,1,10,1033,1,1320,1,0
540,1140,1,2022-11-14,29,1,8,1021,1,1326,1,0
541,1142,1,2023-09-03,29,1,9,1023,1,1327,1,0
542,1145,2,2021-12-21,29,3,16,1077,3,1330,1,0
543,1151,1,2024-10-30,29,8,21,1114,8,1337,1,0
544,1152,1,2024-01-24,29,2,13,1058,2,1338,1,0
545,1155,1,2027-01-11,29,3,16,1078,3,1343,1,0
546,1156,1,2024-05-30,29,8,21,1117,8,1344,1,0
547,1158,1,2025-12-09,29,1,8,1017,1,1347,1,0
548,1159,1,2027-02-12,29,8,21,1114,8,1348,1,0
549,1161,1,2023-06-12,29,3,15,1069,3,1349,1,0
550,1162,1,2024-04-29,29,5,18,1098,5,1350,1,0
551,1163,1,2023-08-30,29,2,13,1054,2,1352,1,0
552,1164,1,2025-12-30,29,2,14,1059,2,1355,1,0
553,1166,1,2025-04-04,29,1,11,1041,1,1357,1,0
554,1168,1,2025-08-12,29,1,9,1023,1,1358,1,0
555,1170,1,2026-11-13,29,3,15,1067,3,1361,1,0
556,1172,1,2024-09-20,29,6,19,1102,6,1362,1,0
557,1173,2,2026-08-14,29,1,8,1015,1,1363,1,0
558,1178,1,2022-12-02,29,1,12,1046,1,1368,1,0
559,1179,1,2022-05-02,29,1,8,1021,1,1371,1,0
560,1183,1,2023-12-05,29,1,10,1033,1,1375,1,0
561,1186,1,2021-09-19,29,1,10,1034,1,1378,1,0
562,1188,1,2025-02-02,29,5,18,1096,5,1382,1,0
563,1189,1,2026-10-14,29,3,16,1081,3,1383,1,0
564,1191,1,2024-09-19,29,8,21,1120,8,1386,1,0
565,1192,1,2021-04-27,29,1,12,1050,1,1388,1,0
566,1197,1,2025-01-01,29,8,21,1115,8,1390,1,0
567,1201,1,2024-01-04,29,3,15,1067,3,1396,1,0
568,1202,2,2021-06-03,29,3,15,1074,3,1397,1,0
569,1203,1,2021-09-22,29,1,6,1002,1,1399,1,0
570,1205,1,2022-01-20,29,5,18,1093,5,1400,1,0
571,1206,2,2026-02-04,29,3,16,1083,3,1403,1,0
572,1208,1,2026-01-09,29,5,18,1096,5,1407,1,0
573,1212,1,2022-11-16,29,1,8,1019,1,1410,1,0
574,1214,1,2021-06-18,29,6,19,1102,6,1413,1,0
575,1218,1,2022-10-02,29,1,9,1023,1,1419,1,0
576,1220,1,2022-01-16,29,6,19,1099,6,1421,1,0
577,1221,1,2024-12-06,29,4,17,1089,4,1424,1,0
578,1224,1,2024-10-21,29,1,9,1026,1,1428,1,0
579,1225,1,2024-10-05,29,7,20,1110,7,1430,1,0
580,1227,2,2025-10-12,29,6,19,1102,6,1433,1,0
581,1228,1,2025-05-12,29,4,17,1091,4,1434,1,0
582,1229,1,2026-12-16,29,1,9,1022,1,1435,1,0
583,1230,2,2024-03-03,29,1,11,1038,1,1437,1,0
584,1231,1,2024-03-28,29,1,12,1050,1,1439,1,0
585,1232,2,2024-04-26,29,1,8,1020,1,1440,1,0
586,1235,1,2025-12-16,29,1,9,1026,1,1444,1,0
587,1236,1,2024-12-11,29,7,20,1113,7,1445,1,0
588,1237,1,2025-09-05,29,1,6,1001,1,1447,1,0
589,1241,1,2026-06-12,29,2,14,1060,2,1452,1,0
590,1242,1,2024-03-20,29,1,7,1007,1,1454,1,0
591,1245,1,2024-11-30,29,2,13,1053,2,1457,1,0
592,1246,1,2023-03-21,29,2,14,1059,2,1459,1,0
593,1251,1,2025-10-31,29,3,16,1083,3,1465,1,0
594,1254,1,2023-02-02,29,1,8,1019,1,1467,1,0
595,1255,1,2021-05-21,29,4,17,1088,4,1468,1,0
596,1259,1,2025-12-18,29,1,9,1023,1,1474,1,0
597,1260,1,2026-11-24,29,6,19,1099,6,1477,1,0
598,1261,1,2024-09-28,29,6,19,1102,6,1479,1,0
599,1262,1,2026-06-16,29,2,13,1056,2,1481,1,0
600,1263,1,2026-12-09,29,8,21,1115,8,1484,1,0
601,1264,1,2026-08-16,29,1,10,1033,1,1485,1,0
602,1265,1,2025-10-12,29,3,15,1074,3,1486,1,0
603,1266,1,2025-07-14,29,1,6,1001,1,1487,1,0
604,1268,1,2026-02-17,29,5,18,1095,5,1490,1,0
605,1269,1,2023-08-04,29,4,17,1092,4,1491,1,0
606,1275,1,2026-02-01,29,2,13,1058,2,1494,1,0
607,1276,1,2021-09-27,29,1,9,1026,1,1495,1,0
608,1277,1,2021-09-22,29,3,15,1068,3,1496,1,0
609,1278,1,2022-11-20,29,3,15,1066,3,1499,1,0
610,1281,1,2026-09-09,29,1,6,1005,1,1501,1,0
611,1282,2,2026-01-14,29,1,10,1033,1,1502,1,0
612,1285,1,2024-12-23,29,2,13,1056,2,1506,1,0
613,1286,1,2023-03-09,29,5,18,1093,5,1508,1,0
614,1290,1,2026-10-16,29,1,10,1032,1,1511,1,0
615,1293,1,2026-03-05,29,2,14,1064,2,1513,1,0
616,1294,1,2021-07-25,29,2,13,1057,2,1514,1,0
617,1296,1,2025-12-29,29,2,13,1053,2,1517,1,0
618,1297,1,2025-02-03,29,2,13,1056,2,1518,1,0
619,1299,1,2023-07-03,29,4,17,1089,4,1522,1,0
620,1300,2,2023-03-29,29,6,19,1103,6,1524,1,0
621,1302,1,2023-10-24,29,5,18,1094,5,1528,1,0
622,1306,1,2026-07-01,29,1,6,1001,1,1531,1,0
623,1310,1,2023-01-11,29,1,11,1038,1,1535,1,0
624,1312,1,2024-08-22,29,4,17,1092,4,1540,1,0
625,1315,1,2025-09-04,29,7,20,1107,7,1545,1,0
626,1316,1,2021-02-08,29,1,11,1037,1,1547,1,0
627,1317,1,2024-11-11,29,7,20,1112,7,1548,1,0
628,1318,1,2025-03-30,29,1,6,1006,1,1549,1,0
629,1319,1,2027-02-07,29,1,8,1015,1,1552,1,0
630,1320,1,2024-02-26,29,1,11,1040,1,1553,1,0
631,1322,1,2021-04-02,29,1,11,1044,1,1556,1,0
632,1323,1,2025-04-18,29,3,16,1081,3,1557,1,0
633,1326,1,2022-04-04,29,3,16,1082,3,1559,1,0
634,1327,1,2025-05-21,29,3,16,1078,3,1561,1,0
635,1328,2,2026-03-15,29,1,6,1005,1,1563,1,0
636,1329,1,2022-10-07,29,7,20,1111,7,1564,1,0
637,1334,1,2022-05-10,29,1,11,1039,1,1566,1,0
638,1335,1,2021-12-12,29,2,14,1059,2,1568,1,0
639,1336,2,2022-04-04,29,6,19,1101,6,1570,1,0
640,1338,1,2026-02-06,29,7,20,1105,7,1573,1,0
641,1341,2,2026-04-09,29,6,19,1102,6,1577,1,0
642,1343,1,2025-02-11,29,1,11,1042,1,1578,1,0
643,1344,1,2026-07-18,29,1,8,1020,1,1579,1,0
644,1346,1,2024-03-05,29,2,14,1059,2,1581,1,0
645,1348,1,2025-02-12,29,1,8,1015,1,1583,1,0
646,1353,1,2025-06-01,29,5,18,1097,5,1589,1,0
647,1360,1,2023-05-20,29,4,17,1089,4,1599,1,0
648,1361,1,2023-09-22,29,1,6,1004,1,1600,1,0
649,1362,1,2026-10-17,29,3,16,1081,3,1602,1,0
650,1364,1,2022-08-04,29,6,19,1099,6,1604,1,0
651,1366,1,2027-01-21,29,2,14,1065,2,1606,1,0
652,1371,1,2024-05-26,29,4,17,1088,4,1613,1,0
653,1372,1,2025-06-02,29,7,20,1105,7,1614,1,0
654,1373,1,2022-01-11,29,7,20,1109,7,1616,1,0
655,1376,1,2025-03-07,29,3,16,1083,3,1619,1,0
656,1377,1,2024-09-15,29,1,7,1010,1,1620,1,0
657,1378,1,2023-08-14,29,1,10,1032,1,1621,1,0
658,1379,2,2021-05-16,29,5,18,1098,5,1622,1,0
659,1381,1,2024-08-17,29,1,7,1013,1,1623,1,0
660,1384,1,2023-02-18,29,1,10,1033,1,1626,1,0
661,1386,1,2026-11-06,29,1,8,1016,1,1629,1,0
662,1390,1,2023-02-19,29,1,6,1001,1,1633,1,0
663,1391,1,2022-07-06,29,2,13,1057,2,1634,1,0
664,1393,1,2021-07-12,29,3,15,1072,3,1635,1,0
665,1394,1,2026-08-16,29,1,9,1027,1,1638,1,0
666,1402,1,2024-10-01,29,2,13,1058,2,1646,1,0
667,1403,1,2021-08-14,29,5,18,1094,5,1649,1,0
668,1406,1,2021-11-24,29,8,21,1115,8,1655,1,0
669,1408,1,2021-06-21,29,1,10,1033,1,1657,1,0
670,1409,1,2022-12-13,29,1,12,1047,1,1658,1,0
671,1410,1,2024-02-23,29,3,15,1068,3,1661,1,0
672,1411,1,2026-07-24,29,1,6,1004,1,1662,1,0
673,1412,2,2026-02-05,29,3,16,1075,3,1663,1,0
674,1413,1,2022-03-24,29,8,21,1118,8,1664,1,0
675,1414,1,2023-04-29,29,2,14,1065,2,1665,1,0
676,1415,1,2022-12-24,29,8,21,1116,8,1668,1,0
677,1416,1,2024-12-07,29,1,6,1006,1,1669,1,0
678,1418,1,2026-06-07,29,7,20,1105,7,1672,1,0
679,1422,1,2021-12-04,29,8,21,1118,8,1673,1,0
680,1423,1,2025-09-17,29,4,17,1087,4,1674,1,0
681,1424,1,2022-10-02,29,1,7,1007,1,1676,1,0
682,1425,1,2021-07-02,29,3,16,1078,3,1677,1,0
683,1427,1,2024-07-12,29,1,12,1049,1,1680,1,0
684,1428,1,2021-05-05,29,1,10,1033,1,1681,1,0
685,1432,1,2023-08-20,29,5,18,1098,5,1686,1,0
686,1435,1,2026-01-20,29,2,14,1059,2,1691,1,0
687,1436,1,2026-07-14,29,1,12,1051,1,1693,1,0
688,1439,1,2024-07-11,29,1,6,1005,1,1694,1,0
689,1442,1,2021-12-27,29,8,21,1120,8,1698,1,0
690,1443,1,2024-06-23,29,1,8,1019,1,1701,1,0
691,1446,1,2024-07-22,29,4,17,1091,4,1703,1,0
692,1448,1,2021-05-10,29,3,15,1068,3,1705,1,0
693,1449,1,2023-06-06,29,1,9,1023,1,1706,1,0
694,1456,1,2024-01-11,29,1,11,1036,1,1714,1,0
695,1458,1,2024-02-07,29,7,20,1106,7,1716,1,0
696,1459,1,2023-10-25,29,8,21,1121,8,1718,1,0
697,1461,1,2025-12-16,29,1,9,1022,1,1720,1,0
698,1464,1,2025-03-03,29,2,13,1054,2,1722,1,0
699,1465,1,2027-01-11,29,1,7,1007,1,1723,1,0
700,1468,1,2021-07-17,29,7,20,1111,7,1726,1,0
701,1469,1,2023-10-14,29,5,18,1097,5,1727,1,0
702,1473,1,2025-03-05,29,1,6,1001,1,1734,1,0
703,1474,1,2021-11-05,29,1,8,1015,1,1737,1,0
704,1475,1,2024-01-01,29,5,18,1095,5,1739,1,0
705,1480,1,2023-10-18,29,1,11,1044,1,1747,1,0
706,1486,1,2026-04-05,29,1,9,1023,1,1756,1,0
707,1487,1,2022-05-09,29,7,20,1106,7,1758,1,0
708,1489,1,2021-10-16,29,8,21,1115,8,1760,1,0
709,1490,1,2023-02-09,29,2,14,1065,2,1762,1,0
710,1491,1,2026-05-23,29,7,20,1106,7,1763,1,0
711,1492,1,2024-08-05,29,1,10,1033,1,1764,1,0
712,1493,1,2024-07-30,29,2,14,1059,2,1765,1,0
713,1496,1,2026-06-23,29,3,16,1080,3,1767,1,0
714,1497,1,2021-07-26,29,1,6,1003,1,1769,1,0
715,1498,2,2021-09-14,29,6,19,1102,6,1770,1,0
716,1499,1,2025-02-08,29,4,17,1085,4,1773,1,0
717,1501,1,2025-03-05,29,1,12,1051,1,1777,1,0
718,1504,1,2024-01-14,29,2,13,1052,2,1779,1,0
719,1507,1,2024-06-03,29,1,8,1015,1,1780,1,0
720,1511,1,2021-12-07,29,1,9,1022,1,1781,1,0
721,1512,1,2024-07-29,29,6,19,1099,6,1784,1,0
722,1513,1,2021-06-28,29,1,10,1030,1,1785,1,0
723,1514,1,2021-11-09,29,1,11,1039,1,1786,1,0
724,1516,1,2025-07-13,29,1,6,1003,1,1788,1,0
725,1517,1,2026-07-29,29,2,13,1056,2,1791,1,0
726,1519,1,2026-07-18,29,1,10,1029,1,1793,1,0
727,1521,1,2023-06-18,29,3,16,1082,3,1794,1,0
728,1522,2,2024-05-10,29,4,17,1087,4,1796,1,0
729,1524,2,2024-03-03,29,1,6,1001,1,1797,1,0
730,1527,2,2024-09-07,29,1,11,1043,1,1798,1,0
731,1528,1,2021-03-30,29,2,14,1065,2,1799,1,0
732,1530,1,2024-02-04,29,5,18,1095,5,1803,1,0
733,1533,1,2027-03-23,29,1,11,1038,1,1806,1,0
734,1535,1,2021-04-07,29,3,16,1075,3,1809,1,0
735,1536,1,2026-01-30,29,2,14,1060,2,1810,1,0
736,1539,2,2023-09-06,29,5,18,1094,5,1814,1,0
737,1541,1,2023-10-26,29,2,14,1062,2,1817,1,0
738,1557,2,2025-02-10,29,5,18,1098,5,1826,1,0
739,1561,1,2026-10-11,29,1,12,1050,1,1830,1,0
740,1563,1,2024-09-12,29,2,13,1056,2,1832,1,0
741,1564,1,2022-01-06,29,2,14,1062,2,1834,1,0
742,1567,1,2025-06-16,29,1,12,1045,1,1837,1,0
743,1568,1,2023-12-20,29,7,20,1109,7,1838,1,0
744,1569,1,2024-08-12,29,1,7,1013,1,1841,1,0
745,1570,1,2024-02-12,29,1,10,1033,1,1843,1,0
746,1571,1,2024-08-28,29,8,21,1117,8,1845,1,0
747,1572,1,2026-08-05,29,2,13,1056,2,1846,1,0
748,1574,1,2023-04-07,29,3,16,1081,3,1847,1,0
749,1578,1,2022-10-05,29,2,13,1054,2,1854,1,0
750,1581,1,2026-09-02,29,1,8,1019,1,1856,1,0
751,1583,1,2026-04-27,29,8,21,1119,8,1859,1,0
752,1585,1,2026-05-22,29,3,16,1081,3,1860,1,0
753,1591,1,2025-03-27,29,1,7,1007,1,1865,1,0
754,1592,2,2021-10-30,29,6,19,1100,6,1866,1,0
755,1593,1,2025-12-15,29,1,11,1038,1,1869,1,0
756,1597,1,2023-01-06,29,3,16,1076,3,1871,1,0
757,1598,1,2026-07-07,29,4,17,1088,4,1872,1,0
758,1599,1,2025-10-02,29,1,9,1028,1,1874,1,0
759,1600,1,2022-12-31,29,1,7,1011,1,1875,1,0
760,1602,1,2021-10-06,29,8,21,1121,8,1878,1,0
761,1603,1,2025-07-25,29,3,15,1070,3,1881,1,0
762,1605,1,2024-05-20,29,1,9,1025,1,1883,1,0
763,1608,2,2026-11-15,29,1,9,1023,1,1886,1,0
764,1611,1,2026-04-22,29,7,20,1113,7,1888,1,0
765,1612,1,2025-01-12,29,1,10,1032,1,1890,1,0
766,1613,1,2024-12-05,29,1,9,1026,1,1891,1,0
767,1616,1,2023-01-05,29,1,9,1025,1,1893,1,0
768,1620,1,2021-12-08,29,8,21,1116,8,1896,1,0
769,1622,1,2025-07-15,29,1,11,1036,1,1897,1,0
770,1623,1,2024-11-19,29,3,15,1071,3,1899,1,0
771,1624,1,2023-11-07,29,1,12,1050,1,1900,1,0
772,1625,1,2021-04-06,29,1,6,1005,1,1901,1,0
773,1632,1,2023-06-27,29,7,20,1108,7,1905,1,0
774,1634,1,2021-12-12,29,3,16,1076,3,1908,1,0
775,1637,1,2023-01-26,29,1,11,1036,1,1911,1,0
776,1639,2,2021-10-26,29,5,18,1094,5,1916,1,0
777,1640,1,2025-08-17,29,3,16,1081,3,1918,1,0
778,1643,2,2021-10-01,29,3,15,1074,3,1920,1,0
779,1644,1,2024-07-10,29,6,19,1102,6,1921,1,0
780,1646,1,2024-06-27,29,1,8,1019,1,1926,1,0
781,1647,1,2025-12-19,29,1,6,1004,1,1927,1,0
782,1651,1,2023-03-17,29,1,11,1042,1,1930,1,0
783,1655,1,2023-04-03,29,1,11,1037,1,1936,1,0
784,1659,1,2024-01-27,29,1,9,1022,1,1940,1,0
785,1661,1,2023-04-11,29,1,7,1007,1,1942,1,0
786,1664,1,2025-06-18,29,1,7,1007,1,1949,1,0
787,1670,1,2021-10-29,29,7,20,1112,7,1953,1,0
788,1672,1,2024-07-25,29,5,18,1096,5,1954,1,0
789,1674,1,2024-07-24,29,6,19,1102,6,1958,1,0
790,1676,1,2022-12-16,29,3,15,1066,3,1962,1,0
791,1680,1,2021-04-07,29,1,12,1049,1,1968,1,0
792,1689,1,2023-03-28,29,1,8,1017,1,1975,1,0
793,1690,1,2025-08-20,29,1,9,1025,1,1978,1,0
794,1691,1,2026-09-19,29,4,17,1092,4,1979,1,0
795,1692,1,2026-02-12,29,1,12,1048,1,1980,1,0
796,1693,2,2025-11-12,29,1,11,1040,1,1983,1,0
797,1694,2,2022-11-07,29,1,7,1007,1,1985,1,0
798,1696,1,2026-01-31,29,4,17,1088,4,1989,1,0
799,1699,1,2023-05-03,29,1,11,1044,1,1994,1,0
800,1700,2,2025-10-02,29,1,12,1048,1,1996,1,0
801,1704,1,2027-01-04,29,1,8,1015,1,2000,1,0
802,1705,1,2025-07-04,29,2,13,1052,2,2001,1,0
803,1712,1,2025-01-27,29,2,14,1061,2,2006,1,0
804,1713,1,2022-01-16,29,2,14,1065,2,2008,1,0
805,1715,1,2023-12-22,29,3,16,1077,3,2011,1,0
806,1716,2,2023-03-30,29,7,20,1107,7,2012,1,0
807,1720,1,2026-07-03,29,6,19,1103,6,2016,1,0
808,1722,1,2025-08-10,29,1,10,1031,1,2017,1,0
809,1724,2,2021-06-06,29,1,7,1010,1,2018,1,0
810,1725,1,2024-06-10,29,1,8,1020,1,2019,1,0
811,1726,1,2022-05-15,29,1,8,1016,1,2020,1,0
812,1727,1,2025-05-24,29,5,18,1096,5,2022,1,0
813,1731,2,2024-11-15,29,2,13,1053,2,2025,1,0
814,1736,1,2025-01-17,29,2,14,1062,2,2027,1,0
815,1737,1,2021-08-29,29,8,21,1114,8,2028,1,0
816,1738,1,2023-09-22,29,1,7,1012,1,2029,1,0
817,1743,2,2026-07-04,29,1,10,1034,1,2032,1,0
818,1749,1,2021-11-14,29,3,16,1075,3,2038,1,0
819,1750,1,2026-04-01,29,3,16,1078,3,2039,1,0
820,1752,1,2021-11-08,29,4,17,1089,4,2043,1,0
821,1756,1,2025-02-10,29,8,21,1121,8,2045,1,0
822,1758,1,2022-12-03,29,1,7,1014,1,2047,1,0
823,1759,1,2021-04-13,29,1,9,1028,1,2049,1,0
824,1760,1,2027-01-13,29,5,18,1094,5,2051,1,0
825,1762,1,2025-12-04,29,8,21,1116,8,2052,1,0
826,1764,1,2026-02-28,29,5,18,1093,5,2053,1,0
827,1766,1,2025-08-05,29,1,9,1028,1,2056,1,0
828,1768,1,2021-03-15,29,1,9,1023,1,2057,1,0
829,1778,1,2021-04-15,29,5,18,1093,5,2062,1,0
830,1779,1,2023-05-25,29,1,11,1044,1,2065,1,0
831,1781,1,2025-06-28,29,4,17,1085,4,2068,1,0
832,1782,1,2026-05-11,29,1,8,1015,1,2070,1,0
833,1785,1,2026-02-08,29,3,15,1073,3,2074,1,0
834,1787,1,2022-05-23,29,1,7,1013,1,2076,1,0
835,1789,1,2026-06-14,29,4,17,1092,4,2079,1,0
836,1791,1,2025-01-11,29,2,14,1063,2,2080,1,0
837,1795,1,2022-07-25,29,3,15,1068,3,2088,1,0
838,1800,1,2024-06-15,29,8,21,1114,8,2091,1,0
839,1801,1,2022-12-08,29,2,14,1064,2,2093,1,0
840,1803,1,2021-07-19,29,2,14,1064,2,2097,1,0
841,1805,1,2025-01-20,29,6,19,1103,6,2099,1,0
842,1808,1,2023-12-10,29,4,17,1091,4,2103,1,0
843,1809,1,2021-08-21,29,7,20,1112,7,2104,1,0
844,1812,1,2026-01-03,29,6,19,1104,6,2108,1,0
845,1815,1,2026-08-30,29,6,19,1099,6,2112,1,0
846,1825,1,2022-07-29,29,1,10,1034,1,2121,1,0
847,1828,1,2024-06-15,29,1,12,1046,1,2123,1,0
848,1830,1,2026-11-06,29,1,6,1004,1,2127,1,0
849,1833,1,2025-08-03,29,5,18,1095,5,2131,1,0
850,1834,1,2025-06-18,29,2,14,1063,2,2133,1,0
851,1835,1,2022-02-08,29,1,10,1034,1,2135,1,0
852,1836,1,2024-09-01,29,8,21,1117,8,2137,1,0
853,1839,1,2026-05-02,29,3,15,1067,3,2140,1,0
854,1842,2,2022-09-16,29,3,16,1079,3,2144,1,0
855,1843,1,2025-10-07,29,1,12,1051,1,2146,1,0
856,1844,1,2025-06-20,29,1,10,1032,1,2148,1,0
857,1849,1,2024-08-28,29,1,7,1010,1,2154,1,0
858,1852,2,2022-10-01,29,8,21,1115,8,2157,1,0
859,1853,2,2022-08-14,29,6,19,1103,6,2158,1,0
860,1856,1,2021-09-19,29,1,10,1029,1,2164,1,0
861,1857,1,2021-06-26,29,3,15,1068,3,2165,1,0
862,1858,1,2022-06-25,29,1,9,1024,1,2168,1,0
863,1863,1,2022-09-27,29,1,12,1047,1,2174,1,0
864,1866,1,2025-05-09,29,4,17,1090,4,2178,1,0
865,1870,1,2026-08-27,29,8,21,1116,8,2181,1,0
866,1873,1,2023-07-14,29,8,21,1116,8,2182,1,0
867,1874,1,2023-12-22,29,7,20,1111,7,2184,1,0
868,1875,1,2022-08-07,29,2,14,1062,2,2185,1,0
869,1877,1,2024-05-29,29,5,18,1093,5,2188,1,0
870,1881,1,2026-01-07,29,3,16,1076,3,2190,1,0
871,1887,1,2026-04-20,29,7,20,1107,7,2197,1,0
872,1890,1,2021-09-21,29,1,9,1024,1,2202,1,0
873,1891,1,2024-07-31,29,8,21,1117,8,2203,1,0
874,1893,1,2023-11-11,29,2,13,1056,2,2206,1,0
875,1896,1,2024-06-24,29,1,7,1014,1,2208,1,0
876,1900,1,2021-07-11,29,7,20,1112,7,2211,1,0
877,1901,1,2026-03-15,29,1,9,1022,1,2213,1,0
878,1902,1,2025-02-21,29,1,10,1032,1,2215,1,0
879,1904,1,2025-10-23,29,1,11,1044,1,2218,1,0
880,1906,1,2023-02-08,29,2,13,1057,2,2220,1,0
881,1908,1,2026-11-15,29,7,20,1112,7,2225,1,0
882,1910,1,2026-05-17,29,2,14,1060,2,2228,1,0
883,1911,1,2025-04-09,29,1,10,1032,1,2229,1,0
884,1912,1,2021-05-17,29,1,11,1042,1,2231,1,0
885,1913,2,2023-03-20,29,4,17,1092,4,2232,1,0
886,1916,1,2026-12-12,29,3,15,1067,3,2236,1,0
887,1918,1,2024-02-18,29,1,7,1008,1,2239,1,0
888,1922,1,2025-03-15,29,5,18,1096,5,2241,1,0
889,1923,1,2024-12-17,29,1,10,1033,1,2242,1,0
890,1927,1,2025-07-08,29,6,19,1101,6,2245,1,0
891,1932,2,2024-03-03,29,1,7,1007,1,2251,1,0
